Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,17036,-,-,-,25.65,72.15,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2010,1,1,0,0,0,0,0,0,0,0,-2,11.663803783542505,999.667236328125,36.72596915993005,175.80430411857762,0,2.3825838565826416,N/A
2010,1,1,1,0,0,0,0,0,0,0,-2,11.03887498090188,999.4486694335938,38.43197745153205,169.327048943759,0,2.363865852355957,N/A
2010,1,1,2,0,0,0,0,0,0,0,-2,10.459988017624028,999.341552734375,40.473731557874814,155.88113686186483,0,2.403038740158081,N/A
2010,1,1,3,0,0,0,0,0,0,0,-2,9.945184128188657,999.1650390625,43.13100846479705,142.38043676041536,0,2.4630517959594727,N/A
2010,1,1,4,0,0,0,0,0,0,0,-1,9.457729747801238,999.1245727539062,46.16362573118104,128.9804968731512,0,2.4734091758728027,N/A
2010,1,1,5,0,0,0,0,0,0,0,-1,13.053501932017923,1000.2471923828125,37.05142173161506,115.78717008723324,0,2.854496955871582,N/A
2010,1,1,6,0,0,0,0,0,0,0,0,12.584640496511724,1000.6958618164062,40.670350292716414,102.86245551323239,0,2.8099653720855713,N/A
2010,1,1,7,0,0,0,0,2,1,2,0,13.477833764080174,1001.3759765625,41.49124488976248,90.37010933122913,0,2.770747184753418,N/A
2010,1,1,8,0,82,330,148,76,381,152,1,16.594243038935815,1002.0492553710938,35.951561185028105,78.55370292443662,0,2.3951971530914307,N/A
2010,1,1,9,0,121,608,351,121,608,351,2,20.23432954985202,1002.6416015625,30.8294487248283,67.76541801791394,0,1.7863003015518188,N/A
2010,1,1,10,0,137,719,512,146,722,522,3,24.829120282744952,1002.0692749023438,24.350164105119443,58.59613940739055,0,1.6628468036651611,N/A
2010,1,1,11,0,160,779,641,160,779,641,3,28.37182138777007,1001.1840209960938,20.05254981491348,51.92210871534462,0,1.7284075021743774,N/A
2010,1,1,12,0,157,789,677,166,799,693,3,30.062612557128887,999.9443359375,18.349838770780337,48.78565199241535,0,1.4208054542541504,N/A
2010,1,1,13,0,164,790,674,164,790,674,3,30.548968245340745,998.9989013671875,17.808008139283118,49.86186975021072,0,1.172318935394287,N/A
2010,1,1,14,0,154,750,585,154,750,585,3,30.178336150452026,998.64404296875,17.80915123273635,54.90280603847162,0,0.7880019545555115,N/A
2010,1,1,15,0,134,666,437,134,666,437,3,28.808399356635107,998.182373046875,19.200461160696474,62.9595363518064,0,0.29299238324165344,N/A
2010,1,1,16,0,101,506,248,101,506,248,7,25.677790810920897,997.9107055664062,32.44994815614417,73.03469972309554,0,0.5106362700462341,N/A
2010,1,1,17,0,34,3,35,40,180,57,6,23.23178794987706,998.2120971679688,33.13273237950482,84.39999530595573,0,1.4828355312347412,N/A
2010,1,1,18,0,0,0,0,0,0,0,2,22.319268752606888,998.4837036132812,27.612441592498243,96.59399633388087,0,2.3438899517059326,N/A
2010,1,1,19,0,0,0,0,0,0,0,1,21.49647677732156,998.6489868164062,27.56030173292035,109.32499260535238,0,2.9800522327423096,N/A
2010,1,1,20,0,0,0,0,0,0,0,1,20.677079354876923,998.9927368164062,27.53193154450515,122.41184482408364,0,3.342453956604004,N/A
2010,1,1,21,0,0,0,0,0,0,0,0,19.779646276952917,999.064208984375,27.821677809329053,135.73258873374755,0,3.4929592609405518,N/A
2010,1,1,22,0,0,0,0,0,0,0,0,18.782689454748322,999.2456665039062,28.55075168559929,149.19593740811604,0,3.493523597717285,N/A
2010,1,1,23,0,0,0,0,0,0,0,0,17.731192372062367,998.7695922851562,29.97971226938893,162.70197596907153,0,3.474132537841797,N/A
2010,1,2,0,0,0,0,0,0,0,0,0,16.760437446589094,998.55810546875,32.15807207704643,175.63566262028814,0,3.4737160205841064,N/A
2010,1,2,1,0,0,0,0,0,0,0,0,15.882184461986753,998.3748168945312,34.7394205160783,169.42762995078127,0,3.4497084617614746,N/A
2010,1,2,2,0,0,0,0,0,0,0,0,15.05975266805683,998.3535766601562,37.64398791140135,155.99302167536527,0,3.2589099407196045,N/A
2010,1,2,3,0,0,0,0,0,0,0,1,14.354793349356498,997.906005859375,40.593880972450364,142.4899741853403,0,3.0750675201416016,N/A
2010,1,2,4,0,0,0,0,0,0,0,1,13.768017843919381,997.881591796875,43.50439808209699,129.084205077589,0,2.957832098007202,N/A
2010,1,2,5,0,0,0,0,0,0,0,2,13.241112039310963,998.5230102539062,46.51635653596414,115.86318183868069,0,2.8634157180786133,N/A
2010,1,2,6,0,0,0,0,0,0,0,2,12.804909946552357,999.2876586914062,49.48665151393435,102.9298278509195,0,2.7738945484161377,N/A
2010,1,2,7,0,0,0,0,1,1,1,3,13.663041207225092,1000.040771484375,48.595162045633465,90.42614424697359,0,2.677534818649292,N/A
2010,1,2,8,0,74,361,146,74,361,146,3,16.57193975714091,1001.1392822265625,41.54118574381964,78.59491450098027,0,2.3373265266418457,N/A
2010,1,2,9,0,118,582,339,118,582,339,4,20.599979484039977,1001.8472290039062,34.36890938486197,67.78658003482596,0,1.9312372207641602,N/A
2010,1,2,10,0,190,522,463,143,693,505,6,25.29642588584767,1001.7366943359375,29.059594823519134,58.590416579997054,0,2.1563942432403564,N/A
2010,1,2,11,0,225,543,561,157,747,619,7,28.558229267597824,1000.8753051757812,26.936731637815566,51.88226809343283,0,2.641068696975708,N/A
2010,1,2,12,0,163,767,669,163,767,669,8,30.0459992206699,1000.1113891601562,25.551592716442713,48.70849688590699,0,2.72990345954895,N/A
