Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,20012,-,-,-,26.25,73.05,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2001,1,1,0,0,0,0,0,0,0,0,-7,13.745028155070656,990.6649169921875,23.07401099009039,175.93743594127017,0,3.4687788486480713,N/A
2001,1,1,1,0,0,0,0,0,0,0,-7,13.100407507850719,990.3514404296875,23.548583628403957,168.4264044829411,0,3.5104174613952637,N/A
2001,1,1,2,0,0,0,0,0,0,0,-7,12.506229807018542,990.1024169921875,23.78071159218711,155.0829129430455,0,3.519412040710449,N/A
2001,1,1,3,0,0,0,0,0,0,0,-8,11.989789571356027,989.8848266601562,23.91771705423346,141.64577231638623,0,3.5320730209350586,N/A
2001,1,1,4,0,0,0,0,0,0,0,-8,11.537239669126677,989.8975830078125,24.119245541364602,128.30410881182735,0,3.5799102783203125,N/A
2001,1,1,5,0,0,0,0,0,0,0,-1,10.852254158535686,983.3666381835938,43.282129153370654,115.17252428970102,0,1.4913010597229004,N/A
2001,1,1,6,0,0,0,0,0,0,0,0,10.286462572410073,983.9863891601562,47.10722473180086,102.32003119947166,0,1.4638506174087524,N/A
2001,1,1,7,0,0,0,0,4,5,4,-1,11.102764983404086,984.9415893554688,41.30840332165553,89.91695993689763,0,1.4976441860198975,N/A
2001,1,1,8,0,87,233,135,73,427,161,-4,13.86774039525011,985.8903198242188,27.965749242185712,78.21329860104194,0,1.4446882009506226,N/A
2001,1,1,9,0,182,136,234,111,648,358,-4,17.588604267734695,986.7578735351562,22.219928036536064,67.57476260802557,0,1.4238476753234863,N/A
2001,1,1,10,0,249,105,304,132,755,526,-2,21.307940759687938,986.51123046875,20.631694665804563,58.60401297771253,0,1.9927053451538086,N/A
2001,1,1,11,0,144,807,639,144,807,639,-1,23.462389220595867,985.8446655273438,19.120327849392467,52.17995173076836,0,2.2198498249053955,N/A
2001,1,1,12,0,149,826,687,149,826,687,0,24.496312853046447,984.9423828125,18.55908065662187,49.31533449492164,0,2.4899075031280518,N/A
2001,1,1,13,0,147,818,666,147,818,666,0,24.643061802350815,984.14404296875,18.721102699964856,50.62094324104972,0,2.6943328380584717,N/A
2001,1,1,14,0,138,779,576,138,779,576,0,24.019708812540443,983.4344482421875,19.637447721328204,55.80382170883986,0,2.7863478660583496,N/A
2001,1,1,15,0,120,696,426,120,696,426,0,22.68672292382996,983.2571411132812,21.538290805811915,63.92371348648669,0,2.948532819747925,N/A
2001,1,1,16,0,90,529,236,90,529,236,0,20.682215485114853,983.529052734375,24.83668686959663,74.01375121636502,0,3.0609073638916016,N/A
2001,1,1,17,0,29,19,31,33,167,46,0,17.971935623049433,983.9816284179688,30.730637342596733,85.36897350956332,0,3.1636645793914795,N/A
2001,1,1,18,0,0,0,0,0,0,0,0,16.836597249765816,984.9677734375,33.84007613276376,97.54120248792263,0,3.3916234970092773,N/A
2001,1,1,19,0,0,0,0,0,0,0,1,15.98769988093909,985.6847534179688,36.50352705901095,110.24384065821346,0,3.482710599899292,N/A
2001,1,1,20,0,0,0,0,0,0,0,1,15.174480885410503,986.0958251953125,39.40901818550834,123.29783422725401,0,3.4456465244293213,N/A
2001,1,1,21,0,0,0,0,0,0,0,1,14.404559247540533,986.5955810546875,42.492559554268595,136.58027251798865,0,3.293944835662842,N/A
2001,1,1,22,0,0,0,0,0,0,0,2,13.70839467163188,986.2836303710938,45.31216097395732,149.99425070062398,0,3.1327803134918213,N/A
2001,1,1,23,0,0,0,0,0,0,0,2,13.06014661774634,985.6884765625,47.98545486180354,163.41329655225337,0,2.977370023727417,N/A
2001,1,2,0,0,0,0,0,0,0,0,2,12.485050106817368,985.4005126953125,50.501291838109175,175.77366083958037,0,2.8150737285614014,N/A
2001,1,2,1,0,0,0,0,0,0,0,2,11.943357419857193,985.449951171875,52.96186109436917,168.52090201790986,0,2.6408140659332275,N/A
2001,1,2,2,0,0,0,0,0,0,0,2,11.470329283678211,985.58154296875,55.114569392638614,155.1909382124378,0,2.529852867126465,N/A
2001,1,2,3,0,0,0,0,0,0,0,2,11.03027832527107,985.4901123046875,56.84988988529716,141.75216548774284,0,2.5009214878082275,N/A
2001,1,2,4,0,0,0,0,0,0,0,2,10.631688739648666,985.6432495117188,58.307757823756745,128.40488856337439,0,2.4723238945007324,N/A
2001,1,2,5,0,0,0,0,0,0,0,2,10.290147015341176,986.3612060546875,59.322460679995835,115.24614893394087,0,2.4954607486724854,N/A
2001,1,2,6,0,0,0,0,0,0,0,2,9.999604760923148,987.1195068359375,59.361770265056975,102.38487357367576,0,2.588230848312378,N/A
2001,1,2,7,0,0,0,0,3,5,3,1,11.150485326849605,987.3732299804688,52.85284629102346,89.97020678656342,0,2.692702293395996,N/A
2001,1,2,8,0,73,422,159,73,422,159,1,14.211516394955368,988.1715698242188,41.166628683088106,78.25135500162706,0,2.3425369262695312,N/A
2001,1,2,9,0,111,646,357,111,646,357,1,18.38942435674994,988.800537109375,31.606875924519734,67.59231447432157,0,2.119645833969116,N/A
2001,1,2,10,0,132,755,526,132,755,526,1,22.119787511077845,988.8695068359375,24.89228285843058,58.59424835471875,0,2.457435131072998,N/A
2001,1,2,11,0,144,810,642,144,810,642,0,24.076051734122018,988.3186645507812,20.842968497550586,52.13595761975328,0,2.1533849239349365,N/A
2001,1,2,12,0,149,831,692,149,831,692,0,25.175423551929555,987.693115234375,18.669930959593874,49.23458989138774,0,1.888846755027771,N/A
2001,1,2,13,0,147,823,671,147,823,671,0,25.505246526237045,986.9236450195312,17.627412282418252,50.50975492727117,0,1.6683237552642822,N/A
2001,1,2,14,0,138,784,580,138,784,580,-1,24.999054280079406,986.525146484375,17.74354635223335,55.67422634063977,0,1.5823696851730347,N/A
2001,1,2,15,0,121,700,430,121,700,430,-1,23.663131618168165,986.000732421875,19.029939957666585,63.78620474719325,0,1.6668895483016968,N/A
2001,1,2,16,0,91,534,239,91,534,239,0,21.39143349294062,986.0363159179688,22.692413971803628,73.87456616522232,0,1.7768101692199707,N/A
2001,1,2,17,0,29,0,29,34,174,48,0,18.53687642940264,986.4329223632812,29.042651836569473,85.23117619011016,0,2.0672004222869873,N/A
2001,1,2,18,0,0,0,0,0,0,0,0,17.59930337835931,987.255126953125,30.445637205309637,97.40602492368548,0,2.4750006198883057,N/A
2001,1,2,19,0,0,0,0,0,0,0,0,16.81368167908994,987.8595581054688,32.54604790335176,110.11175281649751,0,2.8278450965881348,N/A
2001,1,2,20,0,0,0,0,0,0,0,0,16.00120783554047,988.3508911132812,35.04755940494502,123.16880543075396,0,3.016404628753662,N/A
2001,1,2,21,0,0,0,0,0,0,0,0,15.176559180380934,988.7637939453125,37.69282418975513,136.4538798782567,0,3.016879081726074,N/A
2001,1,2,22,0,0,0,0,0,0,0,1,14.385389216615579,988.9425048828125,40.36371176324258,149.86934728545808,0,2.9581778049468994,N/A
2001,1,2,23,0,0,0,0,0,0,0,1,13.653088260950256,988.4638061523438,42.71879767566146,163.2861700943613,0,2.8736395835876465,N/A
2001,1,3,0,0,0,0,0,0,0,0,1,12.997057218823215,988.0316772460938,44.670392297673615,175.63591497050155,0,2.783276081085205,N/A
2001,1,3,1,0,0,0,0,0,0,0,1,12.382507656888322,987.9791870117188,46.44174649531479,168.59118057064882,0,2.7487854957580566,N/A
2001,1,3,2,0,0,0,0,0,0,0,1,11.829469516566348,988.022216796875,47.837044528233186,155.27372107906334,0,2.7346572875976562,N/A
2001,1,3,3,0,0,0,0,0,0,0,1,11.30723261228394,987.8582763671875,49.34731005484763,141.83375307377514,0,2.702849864959717,N/A
2001,1,3,4,0,0,0,0,0,0,0,1,10.833161445994108,987.794677734375,50.75190937425601,128.481745380789,0,2.715593099594116,N/A
2001,1,3,5,0,0,0,0,0,0,0,1,10.409450461120343,988.2340698242188,52.147281034120695,115.31605006578249,0,2.7456977367401123,N/A
2001,1,3,6,0,0,0,0,0,0,0,1,10.01264647817311,988.6350708007812,53.683104136429336,102.44557179651285,0,2.752807378768921,N/A
2001,1,3,7,0,0,0,0,3,4,3,0,11.13104482799713,989.6912231445312,49.66116618428284,90.01880376281932,0,2.7345166206359863,N/A
2001,1,3,8,0,73,429,160,73,429,160,0,14.245491735290273,990.4657592773438,40.20352866673005,78.28415654524387,0,2.2674386501312256,N/A
2001,1,3,9,0,111,653,360,111,653,360,0,18.451503092906023,991.44140625,30.886133170748657,67.6039291366757,0,1.8499889373779297,N/A
2001,1,3,10,0,133,762,531,133,762,531,0,22.556698548912777,991.8292236328125,23.07011689866621,58.57783815568689,0,1.983923316001892,N/A
2001,1,3,11,0,145,817,647,145,817,647,0,24.47147516435382,990.9974975585938,20.00922154007032,52.08474071817191,0,1.6550108194351196,N/A
2001,1,3,12,0,150,838,698,150,838,698,0,25.425580748849086,990.1831665039062,18.379124809029516,49.14646415230359,0,1.5078961849212646,N/A
2001,1,3,13,0,148,830,678,148,830,678,0,25.57206045442723,989.2425537109375,17.743453406041997,50.391671089519114,0,1.5335100889205933,N/A
2001,1,3,14,0,139,792,587,139,792,587,0,24.935760956629224,988.3915405273438,18.05477477760089,55.538730264728265,0,1.7140659093856812,N/A
2001,1,3,15,0,122,709,437,122,709,437,-1,23.487146380681963,987.9715576171875,19.504369331575965,63.64394013673535,0,1.949778437614441,N/A
2001,1,3,16,0,130,403,243,92,544,245,0,21.15075113498773,988.0276489257812,22.894361141493665,73.73167611377266,0,2.140913248062134,N/A
2001,1,3,17,0,31,9,32,35,185,51,0,18.14407163009423,988.2816772460938,29.14460236625877,85.09055168487714,0,2.463439464569092,N/A
2001,1,3,18,0,0,0,0,0,0,0,0,17.086536395720373,988.6041259765625,31.509285787229835,97.26874184202856,0,2.8315653800964355,N/A
2001,1,3,19,0,0,0,0,0,0,0,0,16.213889573705956,988.82373046875,34.06172914086288,109.97813434053229,0,3.11310076713562,N/A
2001,1,3,20,0,0,0,0,0,0,0,0,15.391995186175222,988.8999633789062,36.55187739286084,123.03869563873711,0,3.280346155166626,N/A
2001,1,3,21,0,0,0,0,0,0,0,0,14.585259441184064,989.1295166015625,39.191741172929696,136.32672494540142,0,3.3029792308807373,N/A
2001,1,3,22,0,0,0,0,0,0,0,1,13.829964317024462,989.2698364257812,41.64760352072812,149.74380700813208,0,3.239849328994751,N/A
2001,1,3,23,0,0,0,0,0,0,0,1,13.120107450414196,988.9752197265625,44.110976185202624,163.15804069830693,0,3.181429624557495,N/A
2001,1,4,0,0,0,0,0,0,0,0,1,12.480621102784426,988.670654296875,46.42346880906068,175.49293601424307,0,3.12180233001709,N/A
2001,1,4,1,0,0,0,0,0,0,0,1,11.88129588796727,988.9046020507812,48.75880421563774,168.6563698240781,0,3.03473162651062,N/A
2001,1,4,2,0,0,0,0,0,0,0,1,11.331979983985491,988.7440185546875,51.20482325299475,155.3530010759163,0,2.8493542671203613,N/A
2001,1,4,3,0,0,0,0,0,0,0,1,10.832934930990234,988.9606323242188,53.70587353843265,141.91198729854133,0,2.6578521728515625,N/A
2001,1,4,4,0,0,0,0,0,0,0,1,10.40059797930627,989.2685546875,55.885308254238666,128.55508301886374,0,2.5527846813201904,N/A
2001,1,4,5,0,0,0,0,0,0,0,2,10.01258547513794,989.374755859375,57.76898518518466,115.3821254966003,0,2.5496487617492676,N/A
2001,1,4,6,0,0,0,0,0,0,0,2,9.676929622054843,990.0543823242188,59.440171726137294,102.50204031571042,0,2.57847261428833,N/A
2001,1,4,7,0,0,0,0,3,4,3,2,10.907047871443353,990.5755004882812,54.64394829523877,90.06268691197911,0,2.5467164516448975,N/A
2001,1,4,8,0,74,429,161,74,437,162,1,14.32888357832286,991.2677612304688,42.909475660640716,78.31165536731343,0,2.143306255340576,N/A
2001,1,4,9,0,112,664,365,112,664,365,1,18.30013261177413,991.8739013671875,33.09391247590955,67.60957891889423,0,1.7279692888259888,N/A
2001,1,4,10,0,134,775,538,134,775,538,0,22.065265068310907,991.7510986328125,24.508901517933452,58.55477514503434,0,2.0264530181884766,N/A
2001,1,4,11,0,131,819,635,146,829,657,0,24.165930040389924,991.180419921875,19.282211334991942,52.026314651656946,0,1.9066256284713745,N/A
2001,1,4,12,0,135,837,684,151,849,708,-2,25.437120898385842,990.192138671875,15.984989047681303,49.05099149973305,0,1.7829563617706299,N/A
2001,1,4,13,0,135,826,663,149,841,687,-3,25.79172922147552,989.624267578125,14.433715954980169,50.26674888698961,0,1.8087149858474731,N/A
2001,1,4,14,0,127,789,576,140,802,596,-4,25.247948318779322,988.9541015625,14.097790377268543,55.3974141281496,0,2.0383248329162598,N/A
2001,1,4,15,0,112,718,433,123,720,444,-4,23.88092055916121,988.80029296875,14.748260696710746,63.49701867994709,0,2.330862283706665,N/A
2001,1,4,16,0,131,382,239,93,556,250,-4,21.449771461513308,988.7106323242188,17.222351501829074,73.58519063007024,0,2.533838987350464,N/A
2001,1,4,17,0,32,18,34,37,196,54,-3,18.317752502029577,988.809814453125,21.935811867049733,84.94721374815359,0,2.8387985229492188,N/A
2001,1,4,18,0,0,0,0,0,0,0,-4,17.274051330154577,989.5064086914062,23.103595781166177,97.12946051735005,0,3.214362859725952,N/A
2001,1,4,19,0,0,0,0,0,0,0,-4,16.41808812139493,989.8245239257812,24.22880806248405,109.84308704097025,0,3.4344027042388916,N/A
2001,1,4,20,0,0,0,0,0,0,0,-4,15.562156532378424,990.1485595703125,25.687890838467936,122.90759802589844,0,3.504410743713379,N/A
2001,1,4,21,0,0,0,0,0,0,0,-4,14.700008357135744,990.0818481445312,27.243491699631445,136.1988882511712,0,3.4773454666137695,N/A
2001,1,4,22,0,0,0,0,0,0,0,-3,13.886209527622725,990.081787109375,29.002979885764326,149.61769082441924,0,3.3839125633239746,N/A
2001,1,4,23,0,0,0,0,0,0,0,-3,13.125387705646915,989.6820678710938,30.88206898043429,163.0289350675239,0,3.2694778442382812,N/A
2001,1,5,0,0,0,0,0,0,0,0,-3,12.451964303054353,989.445068359375,32.868377477575905,175.34491309316823,0,3.1972711086273193,N/A
2001,1,5,1,0,0,0,0,0,0,0,-3,11.857245734446167,989.313232421875,34.84286137793674,168.71614627717534,0,3.219521999359131,N/A
2001,1,5,2,0,0,0,0,0,0,0,-2,11.275273005694999,988.8840942382812,36.841325275188986,155.42859067067198,0,3.198803663253784,N/A
2001,1,5,3,0,0,0,0,0,0,0,-2,10.713624075783969,988.505859375,38.757427567636746,141.98672410104032,0,3.1967971324920654,N/A
2001,1,5,4,0,0,0,0,0,0,0,-2,10.180795155613282,988.3319091796875,40.55565191573974,128.62478216816672,0,3.2467641830444336,N/A
2001,1,5,5,0,0,0,0,0,0,0,-2,9.673211861162542,988.044189453125,42.311533283518344,115.44427489516106,0,3.2870073318481445,N/A
2001,1,5,6,0,0,0,0,0,0,0,-2,9.178040724206994,988.781982421875,44.20714066125498,102.55419613662227,0,3.258366823196411,N/A
2001,1,5,7,0,0,0,0,3,4,3,-2,10.27196811912205,989.3585815429688,41.316627068200354,90.10179117913687,0,3.119758129119873,N/A
2001,1,5,8,0,78,384,156,75,448,165,-2,13.572482523698454,989.725830078125,33.013153972468665,78.33380343877633,0,2.585930109024048,N/A
2001,1,5,9,0,106,665,360,113,677,371,-2,17.55423000994756,990.50341796875,25.533606240264078,67.6092374761985,0,1.9337067604064941,N/A
2001,1,5,10,0,119,779,526,135,788,547,-3,22.085640481258906,990.6359252929688,17.21483184504106,58.52505596323278,0,2.376842737197876,N/A
2001,1,5,11,0,136,800,629,147,843,667,-5,24.246965725211,989.9766235351562,13.669869755611714,51.96069662914089,0,2.195167064666748,N/A
2001,1,5,12,0,142,816,678,152,864,720,-6,25.420227685359862,988.877685546875,11.499604751334832,48.94820855169164,0,2.0846142768859863,N/A
2001,1,5,13,0,127,852,674,150,857,700,-7,25.73193181204971,987.9166870117188,10.250872166703122,50.13504726107728,0,2.177400827407837,N/A
2001,1,5,14,0,126,796,580,142,820,609,-8,25.242659228251455,987.0481567382812,9.686788633294999,55.25036000065601,0,2.3133997917175293,N/A
2001,1,5,15,0,111,727,438,125,739,456,-9,23.949821209143067,986.8446655273438,9.827785764549846,63.34553935939161,0,2.422607660293579,N/A
2001,1,5,16,0,132,391,244,95,577,259,-9,21.296064135709344,986.7877197265625,11.860278321911032,73.43521665336257,0,2.437300682067871,N/A
2001,1,5,17,0,31,2,32,39,214,58,-8,18.01129811427745,987.1682739257812,16.243989644658207,84.80127718111164,0,2.579700231552124,N/A
2001,1,5,18,0,0,0,0,0,0,0,-8,16.991770788644203,987.71826171875,16.54798145359106,96.98828781193706,0,2.9038619995117188,N/A
2001,1,5,19,0,0,0,0,0,0,0,-9,16.186342775248818,988.3409423828125,16.855661084776376,109.70671136546802,0,3.231971025466919,N/A
2001,1,5,20,0,0,0,0,0,0,0,-8,15.361861885201108,988.2919311523438,17.953566792928562,122.7756034091125,0,3.418912887573242,N/A
2001,1,5,21,0,0,0,0,0,0,0,-8,14.531691801543843,988.3259887695312,19.934701602422166,136.07044682865623,0,3.415006637573242,N/A
2001,1,5,22,0,0,0,0,0,0,0,-7,13.700955716171563,988.3192138671875,22.3563584249289,149.49105466449365,0,3.2604169845581055,N/A
2001,1,5,23,0,0,0,0,0,0,0,-6,12.919123223121346,987.913330078125,24.621284720158776,162.8988722596169,0,3.101339817047119,N/A
2001,1,6,0,0,0,0,0,0,0,0,-6,12.230350078628703,987.6881103515625,26.61229791399915,175.19200663426489,0,3.093212127685547,N/A
2001,1,6,1,0,0,0,0,0,0,0,-6,11.603538433823303,987.1989135742188,28.350880984068954,168.77018011197634,0,3.1164302825927734,N/A
2001,1,6,2,0,0,0,0,0,0,0,-6,11.032326491891752,987.005615234375,29.633387607276763,155.5002998964128,0,3.0333595275878906,N/A
2001,1,6,3,0,0,0,0,0,0,0,-6,10.549001752861557,986.9540405273438,30.231875638872218,142.057819268501,0,2.9519946575164795,N/A
2001,1,6,4,0,0,0,0,0,0,0,-6,10.145406927316799,986.7891235351562,30.380508453761575,128.69072465957635,0,2.9076895713806152,N/A
2001,1,6,5,0,0,0,0,0,0,0,-6,9.806098206715433,987.0670166015625,30.448059008538596,115.50239995186605,0,2.9032344818115234,N/A
2001,1,6,6,0,0,0,0,0,0,0,-6,9.51764828701306,987.7720336914062,30.614920697561214,102.60195894813978,0,2.9520459175109863,N/A
2001,1,6,7,0,0,0,0,3,3,3,-7,10.874550776790045,988.0070190429688,27.757302487901427,90.13607368178809,0,2.9996397495269775,N/A
2001,1,6,8,0,74,429,161,74,443,164,-7,14.510358609790956,988.6275024414062,21.205947227351572,78.35056231443492,0,2.659888982772827,N/A
2001,1,6,9,0,113,671,368,113,671,368,-7,18.398656699386436,989.1076049804688,16.61494956047907,67.60288491937973,0,1.9328205585479736,N/A
2001,1,6,10,0,119,780,527,135,781,543,-6,23.37885630456907,988.6869506835938,12.7252820644212,58.48868074011536,0,1.2857184410095215,N/A
2001,1,6,11,0,130,824,639,147,836,663,-6,26.22372425603828,987.5084228515625,11.333110611127147,51.887907597647384,0,1.0058289766311646,N/A
2001,1,6,12,0,141,820,681,152,856,715,-5,27.22408584508645,986.2205200195312,10.879193473808389,48.83815600180719,0,1.3846997022628784,N/A
2001,1,6,13,0,132,836,670,150,847,695,-6,27.165533816706045,985.2308959960938,10.824643724175967,49.996629050517605,0,1.8835481405258179,N/A
2001,1,6,14,0,125,802,584,141,809,604,-6,26.328032834520968,984.7435913085938,11.142652321338364,55.09765342885678,0,2.2129876613616943,N/A
2001,1,6,15,0,124,727,452,124,727,452,-6,24.74307713550155,984.8215942382812,12.011955265016566,63.18960395889039,0,2.358168601989746,N/A
2001,1,6,16,0,132,432,257,94,566,257,-6,21.90358053080371,984.9677734375,14.436105621320314,73.2818642173636,0,2.3245129585266113,N/A
2001,1,6,17,0,33,15,35,39,211,59,-5,18.612214814950505,985.5928955078125,18.920335492364796,84.65285153299727,0,2.4327547550201416,N/A
2001,1,6,18,0,0,0,0,0,0,0,-5,17.483314905596103,985.8793334960938,19.744110863345036,96.84533006144767,0,2.476289749145508,N/A
2001,1,6,19,0,0,0,0,0,0,0,-6,16.537717239593803,986.32421875,20.420291612698417,109.56910629729975,0,2.4243662357330322,N/A
2001,1,6,20,0,0,0,0,0,0,0,-6,15.684600759388275,986.13671875,21.13910978920001,122.64280017144695,0,2.3790533542633057,N/A
2001,1,6,21,0,0,0,0,0,0,0,-6,14.910486034292148,985.9500732421875,22.228005851052455,135.9414741807726,0,2.29095458984375,N/A
2001,1,6,22,0,0,0,0,0,0,0,-5,14.226497517317,985.8285522460938,24.315490825769334,149.36394948865578,0,2.161264419555664,N/A
2001,1,6,23,0,0,0,0,0,0,0,-5,13.635349050611012,985.932861328125,26.705040773213867,162.7678640055563,0,2.0216312408447266,N/A
2001,1,7,0,0,0,0,0,0,0,0,-4,13.058062910838885,985.7470703125,28.53619891441846,175.03435153497847,0,1.9033939838409424,N/A
2001,1,7,1,0,0,0,0,0,0,0,-4,12.54622556015471,985.7269287109375,30.636292768764633,168.8181370225148,0,1.8291599750518799,N/A
2001,1,7,2,0,0,0,0,0,0,0,-4,12.033625124859043,985.493896484375,30.10854998848702,155.5679368160237,0,1.9240093231201172,N/A
