Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,21004,-,-,-,26.45,73.35,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2001,1,1,0,0,0,0,0,0,0,0,-7,13.337405074707817,987.784912109375,23.593103868155087,175.93460041728923,0,3.331679582595825,N/A
2001,1,1,1,0,0,0,0,0,0,0,-7,12.729231981938938,987.471435546875,24.3493047507774,168.11786713307998,0,3.3359017372131348,N/A
2001,1,1,2,0,0,0,0,0,0,0,-7,12.110792820838242,986.9024047851562,24.930036653971417,154.8085610271588,0,3.2807533740997314,N/A
2001,1,1,3,0,0,0,0,0,0,0,-7,11.621175001656923,986.684814453125,24.91645032251245,141.39352275305822,0,3.24741268157959,N/A
2001,1,1,4,0,0,0,0,0,0,0,-8,11.181602647158286,987.017578125,24.627406492019368,128.0722004686351,0,3.287825584411621,N/A
2001,1,1,5,0,0,0,0,0,0,0,-5,10.246324546419999,979.8466186523438,31.492157709696873,114.96221830813583,0,2.05535888671875,N/A
2001,1,1,6,0,0,0,0,0,0,0,-5,9.675576393312895,980.786376953125,33.111879723480236,102.13491754331756,0,2.0932250022888184,N/A
2001,1,1,7,0,0,0,0,4,8,5,-5,10.666102865405776,981.7416381835938,31.794003138213355,89.76293047664726,0,2.1072471141815186,N/A
2001,1,1,8,0,94,90,113,73,441,164,-4,13.647387946951994,982.3703002929688,27.84995890150371,78.09857876446286,0,1.8959946632385254,N/A
2001,1,1,9,0,184,180,253,109,659,361,-2,17.186746864781185,983.2378540039062,26.34420201206002,67.51209749260502,0,1.612828254699707,N/A
2001,1,1,10,0,206,488,461,130,764,528,0,21.24712772341735,982.9912109375,23.95757657492303,58.61007296576883,0,1.9307358264923096,N/A
2001,1,1,11,0,141,815,640,141,815,640,0,23.4594222286251,982.3246459960938,20.12058312554247,52.27189989648905,0,2.1013591289520264,N/A
2001,1,1,12,0,145,832,686,145,832,686,-1,24.383497858120904,981.4224243164062,18.58068407884208,49.499709213925016,0,2.3748526573181152,N/A
2001,1,1,13,0,143,823,663,143,823,663,-1,24.456701423887807,980.6240234375,18.46238892154643,50.882520950666944,0,2.634091854095459,N/A
2001,1,1,14,0,134,784,571,134,784,571,0,23.743705187786702,980.2344360351562,19.44500952302977,56.11289126446792,0,2.837554931640625,N/A
2001,1,1,15,0,117,700,421,117,700,421,0,22.382337231596807,980.0571899414062,21.46057976212039,64.2538686984349,0,3.1259641647338867,N/A
2001,1,1,16,0,87,530,230,87,530,230,0,20.323753475666194,980.3290405273438,25.069873210310373,74.34880325294272,0,3.307610511779785,N/A
2001,1,1,17,0,21,0,21,31,159,42,0,17.572424403285936,980.7816162109375,30.947523480466387,85.70047799033681,0,3.422390937805176,N/A
2001,1,1,18,0,0,0,0,0,0,0,0,16.457401321877967,981.7677612304688,34.62768995917718,97.8651778109333,0,3.6235640048980713,N/A
2001,1,1,19,0,0,0,0,0,0,0,1,15.645372449860702,982.4847412109375,37.80725207418343,110.55795483022347,0,3.678581953048706,N/A
2001,1,1,20,0,0,0,0,0,0,0,1,14.847488473497492,982.8958129882812,40.90801451787334,123.60043366037422,0,3.615358591079712,N/A
2001,1,1,21,0,0,0,0,0,0,0,1,14.074097957514596,983.0756225585938,43.86477804973254,136.8692790251194,0,3.4499192237854004,N/A
2001,1,1,22,0,0,0,0,0,0,0,2,13.37188969070138,983.0836791992188,46.645977819341965,150.26534206756722,0,3.2667393684387207,N/A
2001,1,1,23,0,0,0,0,0,0,0,2,12.720277672134387,982.4884643554688,49.32473836741209,163.65131938443278,0,3.109182357788086,N/A
2001,1,2,0,0,0,0,0,0,0,0,2,12.12687913787704,982.2005004882812,51.888164197910335,175.77493357181322,0,2.98280668258667,N/A
2001,1,2,1,0,0,0,0,0,0,0,2,11.57970257962495,982.25,54.26083811567548,168.2107922862191,0,2.84930682182312,N/A
2001,1,2,2,0,0,0,0,0,0,0,2,11.100914708107894,982.3815307617188,56.30917436541066,154.9155440928107,0,2.762648582458496,N/A
2001,1,2,3,0,0,0,0,0,0,0,2,10.691241740944747,982.2901611328125,57.78083356600244,141.49909285769988,0,2.722047805786133,N/A
2001,1,2,4,0,0,0,0,0,0,0,2,10.320634375909776,982.7632446289062,58.78980384594996,128.17224146255708,0,2.6747357845306396,N/A
2001,1,2,5,0,0,0,0,0,0,0,2,10.000832701025786,983.481201171875,59.23351788315665,115.03525897124521,0,2.6946895122528076,N/A
2001,1,2,6,0,0,0,0,0,0,0,2,9.75684975569908,983.9194946289062,59.54736728883022,102.1991540674033,0,2.771500587463379,N/A
