Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,19019,-,-,-,25.95,72.75,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Snow Depth,Wind Speed,
2008,1,1,0,0,0,0,0,0,0,0,0,14.222534146296312,995.8348388671875,37.7864746679084,175.9458814311397,0,3.2790486812591553,N/A
2008,1,1,1,0,0,0,0,0,0,0,0,13.511666633423772,995.3265380859375,39.0247304954028,168.77640637351897,0,3.2511041164398193,N/A
2008,1,1,2,0,0,0,0,0,0,0,0,12.843401329365634,995.0204467773438,40.1996569382655,155.38168378657804,0,3.2511351108551025,N/A
2008,1,1,3,0,0,0,0,0,0,0,0,12.213649939291372,994.6110229492188,41.38528074288671,141.91207975860465,0,3.240208864212036,N/A
2008,1,1,4,0,0,0,0,0,0,0,0,11.62998504506811,994.7425537109375,42.633048945964724,128.54057534545683,0,3.203660249710083,N/A
2008,1,1,5,0,0,0,0,0,0,0,-7,7.615476030307491,994.579345703125,33.941836704787235,115.30036521545314,0,3.340834379196167,N/A
2008,1,1,6,0,0,0,0,0,0,0,-7,7.2391809375515095,995.1368408203125,35.091487935645475,102.42014985486338,0,3.2950587272644043,N/A
2008,1,1,7,0,0,0,0,2,1,2,-6,8.271957958185226,996.0463256835938,35.27961390689676,89.98441319514548,0,3.2158682346343994,N/A
2008,1,1,8,0,90,303,152,85,349,156,-6,11.288357988131281,997.0641479492188,27.339335275654943,78.24111570476029,0,2.8444936275482178,N/A
2008,1,1,9,0,129,576,349,135,578,356,-5,14.659712144342109,997.5551147460938,23.957450144408092,67.55241693745789,0,2.371061086654663,N/A
2008,1,1,10,0,153,691,514,163,695,527,-5,18.914702348415176,997.2074584960938,18.727780080286674,58.51870497379119,0,2.4992268085479736,N/A
2008,1,1,11,0,165,748,626,179,755,644,-7,22.221085684093794,996.3287963867188,13.356412477109844,52.020769948520424,0,2.8344600200653076,N/A
2008,1,1,12,0,169,774,676,185,778,695,-7,23.617276383306944,994.9683227539062,12.395197753623362,49.083453578661945,0,2.7293219566345215,N/A
2008,1,1,13,0,167,765,656,183,770,674,-7,24.025492922226647,993.981201171875,12.074460556808184,50.33683881326962,0,2.6779520511627197,N/A
2008,1,1,14,0,158,721,567,171,728,584,-7,23.632849206160927,992.9967651367188,12.194217598601096,55.49676097361871,0,2.7184650897979736,N/A
2008,1,1,15,0,144,622,421,149,639,433,-7,22.439482633267232,992.690673828125,12.928246057387543,63.61573805375563,0,2.825749158859253,N/A
2008,1,1,16,0,142,287,223,110,466,240,-4,19.90844819768256,992.91748046875,18.41189677173252,73.71617826989377,0,3.010340929031372,N/A
2008,1,1,17,0,22,0,22,37,128,48,-4,16.848778183930108,993.4619140625,23.369664039576204,85.08641295723393,0,3.57706356048584,N/A
2008,1,1,18,0,0,0,0,0,0,0,-5,15.7434397418765,994.22412109375,22.383247931038028,97.2751083554997,0,4.108303546905518,N/A
2008,1,1,19,0,0,0,0,0,0,0,-6,14.718928320472514,994.9397583007812,21.921623873375605,109.99487024723007,0,4.388252258300781,N/A
2008,1,1,20,0,0,0,0,0,0,0,-7,13.597574788645261,995.1660766601562,22.550835599853215,123.06677281943885,0,4.442485809326172,N/A
2008,1,1,21,0,0,0,0,0,0,0,-7,12.600226706759997,995.5496826171875,23.764776267996908,136.36910668118483,0,4.36546516418457,N/A
